PF04065.13	Not3	Not1 N-terminal domain, CCR4-Not complex component
PF04066.11	MrpF_PhaF	Multiple resistance and pH regulation protein F (MrpF / PhaF)
PF04068.13	RLI	Possible Fer4-like domain in RNase L inhibitor, RLI
PF04069.10	OpuAC	Substrate binding domain of ABC-type glycine betaine transport system
PF04070.10	DUF378	Domain of unknown function (DUF378)
PF04071.10	zf-like	Cysteine-rich small domain
PF04072.12	LCM	Leucine carboxyl methyltransferase
PF04073.13	tRNA_edit	Aminoacyl-tRNA editing domain
PF04074.10	DUF386	Domain of unknown function (DUF386)
PF04075.12	DUF385	Domain of unknown function (DUF385)
PF04076.11	BOF	Bacterial OB fold (BOF) protein
PF04077.10	DsrH	DsrH like protein
PF04078.11	Rcd1	Cell differentiation family, Rcd1-like
PF04079.14	SMC_ScpB	Segregation and condensation complex subunit ScpB
PF04080.11	Per1	Per1-like
PF04081.11	DNA_pol_delta_4	DNA polymerase delta, subunit 4
PF04082.16	Fungal_trans	Fungal specific transcription factor domain
PF04083.14	Abhydro_lipase	Partial alpha/beta-hydrolase lipase region
PF04084.12	ORC2	Origin recognition complex subunit 2
PF04085.12	MreC	rod shape-determining protein MreC
PF04086.11	SRP-alpha_N	Signal recognition particle, alpha subunit, N-terminal
PF04087.12	DUF389	Domain of unknown function (DUF389)
PF04088.11	Peroxin-13_N	Peroxin 13, N-terminal region
PF04089.12	BRICHOS	BRICHOS domain
PF04090.10	RNA_pol_I_TF	RNA polymerase I specific initiation factor
PF04091.10	Sec15	Exocyst complex subunit Sec15-like
PF04092.11	SAG	SRS domain
PF04093.10	MreD	rod shape-determining protein MreD
PF04094.12	DUF390	Protein of unknown function (DUF390)
PF04095.14	NAPRTase	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04096.12	Nucleoporin2	Nucleoporin autopeptidase
PF04097.12	Nic96	Nup93/Nic96
PF04098.13	Rad52_Rad22	Rad52/22 family double-strand break repair protein
PF04099.10	Sybindin	Sybindin-like family
PF04100.10	Vps53_N	Vps53-like, N-terminal
PF04101.14	Glyco_tran_28_C	Glycosyltransferase family 28 C-terminal domain
PF04102.10	SlyX	SlyX
PF04103.13	CD20	CD20-like family
PF04104.12	DNA_primase_lrg	Eukaryotic and archaeal DNA primase, large subunit
PF04106.10	APG5	Autophagy protein Apg5
PF04107.11	GCS2	Glutamate-cysteine ligase family 2(GCS2)
PF04108.10	APG17	Autophagy protein Apg17
PF04109.14	APG9	Autophagy protein Apg9
PF04110.11	APG12	Ubiquitin-like autophagy protein Apg12
PF04111.10	APG6	Autophagy protein Apg6
PF04112.11	Mak10	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
PF04113.12	Gpi16	Gpi16 subunit, GPI transamidase component
PF04114.12	Gaa1	Gaa1-like, GPI transamidase component
PF04115.10	Ureidogly_lyase	Ureidoglycolate lyase
PF04116.11	FA_hydroxylase	Fatty acid hydroxylase superfamily
PF04117.10	Mpv17_PMP22	Mpv17 / PMP22 family
PF04118.12	Dopey_N	Dopey, N-terminal
PF04119.10	HSP9_HSP12	Heat shock protein 9/12
PF04120.10	Iron_permease	Low affinity iron permease
PF04121.11	Nup84_Nup100	Nuclear pore protein 84 / 107
PF04122.10	CW_binding_2	Putative cell wall binding repeat 2
PF04123.11	DUF373	Domain of unknown function (DUF373)
PF04124.10	Dor1	Dor1-like family
PF04126.11	Cyclophil_like	Cyclophilin-like
PF04127.13	DFP	DNA / pantothenate metabolism flavoprotein
PF04129.10	Vps52	Vps52 / Sac2 family
PF04130.11	Spc97_Spc98	Spc97 / Spc98 family
PF04131.12	NanE	Putative N-acetylmannosamine-6-phosphate epimerase
PF04133.12	Vps55	Vacuolar protein sorting 55
PF04134.10	DUF393	Protein of unknown function, DUF393
PF04135.10	Nop10p	Nucleolar RNA-binding protein, Nop10p family
PF04136.13	Sec34	Sec34-like family
PF04137.13	ERO1	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF04138.12	GtrA	GtrA-like protein
PF04139.11	Rad9	Rad9
PF04140.12	ICMT	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
PF04142.13	Nuc_sug_transp	Nucleotide-sugar transporter
PF04143.12	Sulf_transp	Sulphur transport
PF04144.11	SCAMP	SCAMP family
PF04145.13	Ctr	Ctr copper transporter family
PF04146.13	YTH	YT521-B-like domain
PF04147.10	Nop14	Nop14-like family
PF04148.11	Erv26	Transmembrane adaptor Erv26
PF04149.10	DUF397	Domain of unknown function (DUF397)
PF04151.13	PPC	Bacterial pre-peptidase C-terminal domain
PF04152.12	Mre11_DNA_bind	Mre11 DNA-binding presumed domain
PF04153.16	NOT2_3_5	NOT2 / NOT3 / NOT5 family
PF04155.16	Ground-like	Ground-like domain
PF04156.12	IncA	IncA protein
PF04157.14	EAP30	EAP30/Vps36 family
PF04158.12	Sof1	Sof1-like domain
PF04159.11	NB	NB glycoprotein
PF04160.10	Borrelia_orfX	Orf-X protein
PF04161.11	Arv1	Arv1-like family
PF04162.10	Gyro_capsid	Gyrovirus capsid protein (VP1)
PF04163.10	Tht1	Tht1-like nuclear fusion protein
PF04165.10	DUF401	Protein of unknown function (DUF401)
PF04166.10	PdxA	Pyridoxal phosphate biosynthetic protein PdxA
PF04167.11	DUF402	Protein of unknown function (DUF402)
PF04168.10	Alpha-E	A predicted alpha-helical domain with a conserved ER motif.
PF04170.10	NlpE	NlpE N-terminal domain
PF04172.14	LrgB	LrgB-like family
PF04173.11	DoxD	TQO small subunit DoxD
PF04174.11	CP_ATPgrasp_1	A circularly permuted ATPgrasp
PF04175.10	DUF406	Protein of unknown function (DUF406)
PF04176.11	TIP41	TIP41-like family
PF04177.10	TAP42	TAP42-like family
PF04178.10	Got1	Got1/Sft2-like family
PF04179.10	Init_tRNA_PT	Rit1 DUSP-like domain
PF04180.12	LTV	Low temperature viability protein
PF04181.11	RPAP2_Rtr1	Rtr1/RPAP2 family
PF04182.10	B-block_TFIIIC	B-block binding subunit of TFIIIC
PF04183.10	IucA_IucC	IucA / IucC family
PF04184.10	ST7	ST7 protein
PF04185.12	Phosphoesterase	Phosphoesterase family
PF04186.11	FxsA	FxsA cytoplasmic membrane protein
PF04187.11	Cofac_haem_bdg	Haem-binding uptake, Tiki superfamily, ChaN
PF04188.11	Mannosyl_trans2	Mannosyltransferase (PIG-V)
PF04189.11	Gcd10p	Gcd10p family
PF04190.11	DUF410	Protein of unknown function (DUF410)
PF04191.11	PEMT	Phospholipid methyltransferase
PF04192.10	Utp21	Utp21 specific WD40 associated putative domain
PF04193.12	PQ-loop	PQ loop repeat
PF04194.11	PDCD2_C	Programmed cell death protein 2, C-terminal putative domain
PF04195.10	Transposase_28	Putative gypsy type transposon
PF04196.10	Bunya_RdRp	Bunyavirus RNA dependent RNA polymerase
PF04197.10	Birna_RdRp	Birnavirus RNA dependent RNA polymerase (VP1)
PF04198.11	Sugar-bind	Putative sugar-binding domain
PF04199.11	Cyclase	Putative cyclase
PF04200.10	Lipoprotein_17	Lipoprotein associated domain
PF04201.13	TPD52	Tumour protein D52 family
PF04202.11	Mfp-3	Foot protein 3
PF04203.11	Sortase	Sortase family
PF04204.14	HTS	Homoserine O-succinyltransferase
PF04205.12	FMN_bind	FMN-binding domain
PF04206.10	MtrE	Tetrahydromethanopterin S-methyltransferase, subunit E
PF04207.10	MtrD	Tetrahydromethanopterin S-methyltransferase, subunit D
PF04208.12	MtrA	Tetrahydromethanopterin S-methyltransferase, subunit A
PF04209.11	HgmA	homogentisate 1,2-dioxygenase
PF04210.11	MtrG	Tetrahydromethanopterin S-methyltransferase, subunit G
PF04211.11	MtrC	Tetrahydromethanopterin S-methyltransferase, subunit C
PF04212.16	MIT	MIT (microtubule interacting and transport) domain
PF04213.11	HtaA	Htaa
PF04214.11	DUF411	Protein of unknown function, DUF
PF04216.10	FdhE	Protein involved in formate dehydrogenase formation
PF04217.11	DUF412	Protein of unknown function, DUF412
PF04218.11	CENP-B_N	CENP-B N-terminal DNA-binding domain
PF04219.10	DUF413	Protein of unknown function, DUF
PF04220.10	YihI	Der GTPase activator (YihI)
PF04221.10	RelB	RelB antitoxin
PF04222.10	DUF416	Protein of unknown function (DUF416)
PF04223.10	CitF	Citrate lyase, alpha subunit (CitF)
PF04224.10	DUF417	Protein of unknown function, DUF417
PF04225.10	OapA	Opacity-associated protein A LysM-like domain
PF04226.11	Transgly_assoc	Transglycosylase associated protein
PF04227.10	Indigoidine_A	Indigoidine synthase A like protein
PF04228.11	Zn_peptidase	Putative neutral zinc metallopeptidase
PF04229.12	GrpB	GrpB protein
PF04230.11	PS_pyruv_trans	Polysaccharide pyruvyl transferase
PF04231.11	Endonuclease_1	Endonuclease I
PF04232.10	SpoVS	Stage V sporulation protein S (SpoVS)
PF04233.12	Phage_Mu_F	Phage Mu protein F like protein
PF04234.10	CopC	CopC domain
PF04235.10	DUF418	Protein of unknown function (DUF418)
PF04236.13	Transp_Tc5_C	Tc5 transposase C-terminal domain
PF04237.11	YjbR	YjbR
PF04238.10	DUF420	Protein of unknown function (DUF420)
PF04239.10	DUF421	Protein of unknown function (DUF421)
PF04240.10	Caroten_synth	Carotenoid biosynthesis protein
PF04241.13	DUF423	Protein of unknown function (DUF423)
PF04242.11	DUF424	Protein of unknown function (DUF424)
PF04244.11	DPRP	Deoxyribodipyrimidine photo-lyase-related protein
PF04245.11	NA37	37-kD nucleoid-associated bacterial protein
PF04246.10	RseC_MucC	Positive regulator of sigma(E), RseC/MucC
PF04247.10	SirB	Invasion gene expression up-regulator, SirB
PF04248.10	NTP_transf_9	Domain of unknown function (DUF427)
PF04250.11	DUF429	Protein of unknown function (DUF429)
PF04252.11	RNA_Me_trans	Predicted SAM-dependent RNA methyltransferase
PF04253.13	TFR_dimer	Transferrin receptor-like dimerisation domain
PF04254.11	DUF432	Protein of unknown function (DUF432)
PF04255.12	DUF433	Protein of unknown function (DUF433)
PF04256.10	DUF434	Protein of unknown function (DUF434)
PF04257.12	Exonuc_V_gamma	Exodeoxyribonuclease V, gamma subunit
PF04258.11	Peptidase_A22B	Signal peptide peptidase
PF04259.12	SASP_gamma	Small, acid-soluble spore protein, gamma-type
PF04260.10	DUF436	Protein of unknown function (DUF436)
PF04261.10	Dyp_perox	Dyp-type peroxidase family
PF04262.12	Glu_cys_ligase	Glutamate-cysteine ligase
PF04263.14	TPK_catalytic	Thiamin pyrophosphokinase, catalytic domain
PF04264.11	YceI	YceI-like domain
PF04265.12	TPK_B1_binding	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04266.12	ASCH	ASCH domain
PF04267.10	SoxD	Sarcosine oxidase, delta subunit family
PF04268.10	SoxG	Sarcosine oxidase, gamma subunit family
PF04269.10	DUF440	Protein of unknown function, DUF440
PF04270.11	Strep_his_triad	Streptococcal histidine triad protein
PF04272.12	Phospholamban	Phospholamban
PF04273.11	DUF442	Putative phosphatase (DUF442)
PF04275.12	P-mevalo_kinase	Phosphomevalonate kinase
PF04276.10	DUF443	Protein of unknown function (DUF443)
PF04277.11	OAD_gamma	Oxaloacetate decarboxylase, gamma chain
PF04278.10	Tic22	Tic22-like family
PF04279.13	IspA	Intracellular septation protein A
PF04280.13	Tim44	Tim44-like domain
PF04281.11	Tom22	Mitochondrial import receptor subunit Tom22
PF04282.11	DUF438	Family of unknown function (DUF438)
PF04283.10	CheF-arch	Chemotaxis signal transduction system protein F from archaea
PF04284.11	DUF441	Protein of unknown function (DUF441)
PF04285.10	DUF444	Protein of unknown function (DUF444)
PF04286.10	DUF445	Protein of unknown function (DUF445)
PF04287.10	DUF446	tRNA pseudouridine synthase C
PF04288.11	MukE	MukE-like family
PF04289.10	DUF447	Protein of unknown function (DUF447)
PF04290.10	DctQ	Tripartite ATP-independent periplasmic transporters, DctQ component
PF04293.11	SpoVR	SpoVR like protein
PF04294.11	VanW	VanW like protein
PF04295.11	GD_AH_C	D-galactarate dehydratase / Altronate hydrolase, C terminus
PF04296.11	DUF448	Protein of unknown function (DUF448)
PF04297.12	UPF0122	Putative helix-turn-helix protein, YlxM / p13 like
PF04298.10	Zn_peptidase_2	Putative neutral zinc metallopeptidase
PF04299.10	FMN_bind_2	Putative FMN-binding domain
PF04300.11	FBA	F-box associated region
PF04301.11	DUF452	Protein of unknown function (DUF452)
PF04303.11	PrpF	PrpF protein
PF04304.11	DUF454	Protein of unknown function (DUF454)
PF04305.12	DUF455	Protein of unknown function (DUF455)
PF04306.11	DUF456	Protein of unknown function (DUF456)
PF04307.12	YdjM	LexA-binding, inner membrane-associated putative hydrolase
PF04308.10	RNaseH_like	Ribonuclease H-like
PF04309.10	G3P_antiterm	Glycerol-3-phosphate responsive antiterminator
PF04310.10	MukB	MukB N-terminal
PF04311.11	DUF459	Protein of unknown function (DUF459)
PF04312.11	DUF460	Protein of unknown function (DUF460)
PF04313.12	HSDR_N	Type I restriction enzyme R protein N terminus (HSDR_N)
PF04314.11	PCuAC	Copper chaperone PCu(A)C
PF04315.10	EpmC	Elongation factor P hydroxylase
PF04316.11	FlgM	Anti-sigma-28 factor, FlgM
PF04317.10	DUF463	YcjX-like family, DUF463
PF04318.10	DUF468	Protein of unknown function (DUF468)
PF04319.11	NifZ	NifZ domain
PF04320.12	DUF469	Protein with unknown function (DUF469)
PF04321.15	RmlD_sub_bind	RmlD substrate binding domain
PF04322.10	DUF473	Protein of unknown function (DUF473)
PF04324.13	Fer2_BFD	BFD-like [2Fe-2S] binding domain
PF04325.11	DUF465	Protein of unknown function (DUF465)
PF04326.12	AlbA_2	Putative DNA-binding domain
PF04327.10	Peptidase_Prp	Cysteine protease Prp
PF04328.11	Sel_put	Selenoprotein, putative
PF04332.13	DUF475	Protein of unknown function (DUF475)
PF04333.11	MlaA	MlaA lipoprotein
PF04334.10	DUF478	Protein of unknown function (DUF478)
PF04335.11	VirB8	VirB8 protein
PF04336.10	DUF479	Protein of unknown function, DUF479
PF04337.10	DUF480	Protein of unknown function, DUF480
PF04338.10	DUF481	Protein of unknown function, DUF481
PF04339.10	FemAB_like	Peptidogalycan biosysnthesis/recognition
PF04340.10	DUF484	Protein of unknown function, DUF484
PF04341.10	DUF485	Protein of unknown function, DUF485
PF04342.10	DMT_6	Putative member of DMT superfamily (DUF486)
PF04343.11	DUF488	Protein of unknown function, DUF488
PF04344.11	CheZ	Chemotaxis phosphatase, CheZ
PF04345.11	Chor_lyase	Chorismate lyase
PF04346.10	EutH	Ethanolamine utilisation protein, EutH
PF04347.11	FliO	Flagellar biosynthesis protein, FliO
PF04348.11	LppC	LppC putative lipoprotein
PF04349.10	MdoG	Periplasmic glucan biosynthesis protein, MdoG
PF04350.11	PilO	Pilus assembly protein, PilO
PF04351.11	PilP	Pilus assembly protein, PilP
PF04352.11	ProQ	ProQ/FINO family
PF04353.11	Rsd_AlgQ	Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ
PF04354.11	ZipA_C	ZipA, C-terminal FtsZ-binding domain
PF04355.11	SmpA_OmlA	SmpA / OmlA family
PF04356.10	DUF489	Protein of unknown function (DUF489)
PF04357.11	TamB	TamB, inner membrane protein subunit of TAM complex
PF04358.11	DsrC	DsrC like protein
PF04359.12	DUF493	Protein of unknown function (DUF493)
PF04360.10	Serglycin	Serglycin
PF04361.11	DUF494	Protein of unknown function (DUF494)
PF04362.12	Iron_traffic	Bacterial Fe(2+) trafficking
PF04363.10	DUF496	Protein of unknown function (DUF496)
PF04364.11	DNA_pol3_chi	DNA polymerase III chi subunit, HolC
PF04365.11	BrnT_toxin	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system
PF04366.10	Ysc84	Las17-binding protein actin regulator
PF04367.11	DUF502	Protein of unknown function (DUF502)
PF04368.11	DUF507	Protein of unknown function (DUF507)
PF04369.11	Lactococcin	Lactococcin-like family
PF04370.10	DUF508	Domain of unknown function (DUF508)
PF04371.13	PAD_porph	Porphyromonas-type peptidyl-arginine deiminase
PF04375.12	HemX	HemX, putative uroporphyrinogen-III C-methyltransferase
PF04376.11	ATE_N	Arginine-tRNA-protein transferase, N terminus
PF04377.13	ATE_C	Arginine-tRNA-protein transferase, C terminus
PF04378.11	RsmJ	Ribosomal RNA large subunit methyltransferase D, RlmJ
PF04379.12	DUF525	ApaG domain
PF04380.11	BMFP	Membrane fusogenic activity
PF04381.10	RdgC	Putative exonuclease, RdgC
PF04382.11	SAB	SAB domain
PF04383.11	KilA-N	KilA-N domain
PF04384.11	Fe-S_assembly	Iron-sulphur cluster assembly
PF04385.13	FAINT	Domain of unknown function, DUF529
PF04386.11	SspB	Stringent starvation protein B
PF04387.12	PTPLA	Protein tyrosine phosphatase-like protein, PTPLA
PF04388.10	Hamartin	Hamartin protein
PF04389.15	Peptidase_M28	Peptidase family M28
PF04390.10	LptE	Lipopolysaccharide-assembly
PF04391.10	DUF533	Protein of unknown function (DUF533)
PF04392.10	ABC_sub_bind	ABC transporter substrate binding protein
PF04393.11	DUF535	Protein of unknown function (DUF535)
PF04394.12	DUF536	Protein of unknown function, DUF536
PF04395.10	Poxvirus_B22R	Poxvirus B22R protein
PF04397.13	LytTR	LytTr DNA-binding domain
PF04398.10	DUF538	Protein of unknown function, DUF538
PF04399.11	Glutaredoxin2_C	Glutaredoxin 2, C terminal domain
PF04400.11	NqrM	(Na+)-NQR maturation NqrM
PF04402.12	SIMPL	Protein of unknown function (DUF541)
PF04403.11	PqiA	Paraquat-inducible protein A
PF04404.10	ERF	ERF superfamily
PF04405.12	ScdA_N	Domain of Unknown function (DUF542)
PF04406.12	TP6A_N	Type IIB DNA topoisomerase
PF04407.10	DUF531	Protein of unknown function (DUF531)
PF04408.21	HA2	Helicase associated domain (HA2)
PF04409.10	DUF530	Protein of unknown function (DUF530)
PF04410.12	Gar1	Gar1/Naf1 RNA binding region
PF04411.10	PDDEXK_7	PD-(D/E)XK nuclease superfamily
PF04412.11	DUF521	Protein of unknown function (DUF521)
PF04413.14	Glycos_transf_N	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF04414.10	tRNA_deacylase	D-aminoacyl-tRNA deacylase
PF04415.10	DUF515	Protein of unknown function (DUF515)
PF04417.10	DUF501	Protein of unknown function (DUF501)
PF04418.10	DUF543	Domain of unknown function (DUF543)
PF04419.12	4F5	4F5 protein family
PF04420.12	CHD5	CHD5-like protein
PF04421.11	Mss4	Mss4 protein
PF04422.11	FrhB_FdhB_N	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04423.12	Rad50_zn_hook	Rad50 zinc hook motif
PF04424.11	DUF544	Protein of unknown function (DUF544)
PF04425.10	Bul1_N	Bul1 N terminus
PF04426.10	Bul1_C	Bul1 C terminus
PF04427.16	Brix	Brix domain
PF04428.12	Choline_kin_N	Choline kinase N terminus
PF04430.12	DUF498	Protein of unknown function (DUF498/DUF598)
PF04431.11	Pec_lyase_N	Pectate lyase, N terminus
PF04432.11	FrhB_FdhB_C	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF04433.15	SWIRM	SWIRM domain
PF04434.15	SWIM	SWIM zinc finger
PF04435.16	SPK	Domain of unknown function (DUF545)
PF04437.11	RINT1_TIP1	RINT-1 / TIP-1 family
PF04438.14	zf-HIT	HIT zinc finger
PF04439.10	Adenyl_transf	Streptomycin adenylyltransferase
PF04440.14	Dysbindin	Dysbindin (Dystrobrevin binding protein 1)
PF04441.11	Pox_VERT_large	Poxvirus early transcription factor (VETF), large subunit
PF04442.12	CtaG_Cox11	Cytochrome c oxidase assembly protein CtaG/Cox11
PF04443.10	LuxE	Acyl-protein synthetase, LuxE
PF04444.12	Dioxygenase_N	Catechol dioxygenase N terminus
PF04445.11	SAM_MT	Putative SAM-dependent methyltransferase
PF04446.10	Thg1	tRNAHis guanylyltransferase
PF04447.10	DUF550	Protein of unknown function (DUF550)
PF04448.10	DUF551	Protein of unknown function (DUF551)
PF04449.10	Fimbrial_CS1	CS1 type fimbrial major subunit
PF04450.10	BSP	Peptidase of plants and bacteria
PF04451.10	Capsid_NCLDV	Large eukaryotic DNA virus major capsid protein
PF04452.12	Methyltrans_RNA	RNA methyltransferase
PF04453.12	OstA_C	Organic solvent tolerance protein
PF04454.10	Linocin_M18	Encapsulating protein for peroxidase
PF04455.10	Saccharop_dh_N	LOR/SDH bifunctional enzyme conserved region
PF04456.10	DUF503	Protein of unknown function (DUF503)
PF04457.10	DUF504	Protein of unknown function (DUF504)
PF04458.10	DUF505	Protein of unknown function (DUF505)
PF04459.10	DUF512	Protein of unknown function (DUF512)
PF04461.11	DUF520	Protein of unknown function (DUF520)
PF04463.10	DUF523	Protein of unknown function (DUF523)
PF04464.12	Glyphos_transf	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
PF04465.10	DUF499	Protein of unknown function (DUF499)
PF04466.11	Terminase_3	Phage terminase large subunit
PF04467.10	DUF483	Protein of unknown function (DUF483)
PF04468.10	PSP1	PSP1 C-terminal conserved region
PF04471.10	Mrr_cat	Restriction endonuclease
PF04472.10	DUF552	Protein of unknown function (DUF552)
PF04473.10	DUF553	Transglutaminase-like domain
PF04474.10	DUF554	Protein of unknown function (DUF554)
PF04475.10	DUF555	Protein of unknown function (DUF555)
PF04476.11	DUF556	Putative methanogenic enzyme for methanofuran
PF04478.10	Mid2	Mid2 like cell wall stress sensor
PF04479.11	RTA1	RTA1 like protein
PF04480.10	DUF559	Protein of unknown function (DUF559)
PF04481.10	DUF561	Protein of unknown function (DUF561)
PF04483.10	DUF565	Protein of unknown function (DUF565)
PF04484.10	DUF566	Family of unknown function (DUF566)
PF04485.10	NblA	Phycobilisome degradation protein nblA
PF04486.10	SchA_CurD	SchA/CurD like domain
PF04487.10	CITED	CITED
