jgi_spid	GOLD_BIOSAMPLE_ID	LATITUDE	LONGITUDE	ECOSYSTEM	ECOSYSTEM_CATEGORY	ECOSYSTEM_TYPE	HABITAT	GOLD_STUDY_ID	STUDY_NAME	ANALYSIS_PROJECT_TYPE	ANALYSIS_PROJECT_NAME_FULL	ANTHROPOGENIC_PERTURBATION_1	ANTHROPOGENIC_PERTURBATION_2	GEOTHERMAL_ENVIRONMENT	HYDROCARBON_ENVIRONMENT	EUKARYOTIC	VIRAL	DESCRIPTION	EMPO_1	EMPO_2	EMPO_3
1010583	Gb0054836	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 54 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010586	Gb0054815	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 55 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010589	Gb0054833	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 56 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010592	Gb0054325	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 57 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010595	Gb0054553	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 58 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1010598	Gb0054835	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 59 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010601	Gb0054382	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 60 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010610	Gb0054813	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 63 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1010613	Gb0054446	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 64 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1010616	Gb0054559	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 65 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010619	Gb0054832	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 66 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010622	Gb0054744	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 67 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010625	Gb0054385	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 68 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010628	Gb0054322	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 69 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010631	Gb0054558	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 70 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010634	Gb0054329	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 71 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010637	Gb0054557	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 72 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010640	Gb0054650	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 73 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010643	Gb0054381	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 74 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010646	Gb0054449	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 75 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010649	Gb0054380	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 76 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010652	Gb0054410	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 77 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010655	Gb0054814	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 78 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010658	Gb0054379	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 79 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010661	Gb0054649	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 80 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1010664	Gb0054378	18	-65	Environmental	Terrestrial	Soil	Tropical forest soil	Gs0075432	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico	Metagenome Analysis	Tropical forest soil microbial communities from Luquillo Experimental Forest; Puerto Rico - Sample 81 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Experimental forest soil	Free-living	Non-saline	Soil (non-saline)
1012463	Gb0053808	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM1_M1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012466	Gb0054307	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM1_O3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012469	Gb0054728	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA Ref_M2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012472	Gb0054694	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM1_O1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012475	Gb0053798	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM1_M2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012478	Gb0054310	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM1_O2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012481	Gb0054581	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA Ref_O2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012484	Gb0053864	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM2_O3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012487	Gb0054663	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM2_M3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012490	Gb0053927	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM2_M1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012493	Gb0054040	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA Ref_O3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012496	Gb0054465	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA Ref_M1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012499	Gb0054541	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM3_M3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Forest soil	Free-living	Non-saline	Soil (non-saline)
1012502	Gb0054044	38.88	-120.64	Environmental	Terrestrial	Soil	Forest soil	Gs0071004	Forest soil microbial communities from multiple locations in Canada and USA	Metagenome Analysis	Forest soil microbial communities from El Dorado National Forest; California; USA - Mediterranean Blodgett CA OM3_M1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
